bucket_month,project_id,developer_id,developer_name,event_type,repo_artifact_namespace,relationship_type
2018-03-01,v9q8POh6Q9wmSNGAUbW3XjqApK9TOvyiFsvfmOpaEec=,0jLn8X4Wf9YKIPg3bJKGRPOV8iJAxs+E212U8+g1pnM=,uxio0,ISSUE_OPENED,ethereum,DEVTOOL
2018-03-01,kcCUcZfHQ+B2UtFQXv2E24ifkMGBqKW5j6C5eBmlg60=,0jLn8X4Wf9YKIPg3bJKGRPOV8iJAxs+E212U8+g1pnM=,uxio0,ISSUE_OPENED,ethereum,DEVTOOL
2022-06-01,EFNan6yoGom5N81+Hlb8ZSQdM3B1+iJRRM0TxITQeG8=,RaHDKU/F7l5OGzWlDYq7yvTe8goyPC99XncJMWB1Z4c=,zumzoom,ISSUE_COMMENT,openzeppelin,DEVTOOL
2022-06-01,EFNan6yoGom5N81+Hlb8ZSQdM3B1+iJRRM0TxITQeG8=,RaHDKU/F7l5OGzWlDYq7yvTe8goyPC99XncJMWB1Z4c=,zumzoom,PULL_REQUEST_OPENED,openzeppelin,DEVTOOL
2024-08-01,acLbg/o7PunNI4NUSzSz4p2w6cE9YT3WspWcziZEZcQ=,VomiDZuzVyf+do2Tsm9npeUkcTq4zuReAoQsz8VvaeM=,aditya520,COMMIT_CODE,pyth-network,BUILDER
2024-08-01,0bo+FpuyeDxXcG5AQW0QWClfmYYQ2G9yEnOqxofAKys=,5viubMyj2LNFeZzpnAuV3MMUFyEC7XnlLvfNvxPh22E=,bdrhn9,COMMIT_CODE,api3dao,BUILDER
2024-08-01,Zy6ZHnI5FaGA6G9Pm0+DxqvFg3pcni2pcNqd6VPbsG8=,xXgKYF3WXdydSm4rxc1l229XbqLVwDzdlLX1QcyMGNU=,trileyschwarz,COMMIT_CODE,stargate-protocol,BUILDER
2024-10-01,oi4zl2ydWVbAZWhnjbwNApnTmSk++LGqMoLt4LCYE4A=,ebFNS5xCdhOt3edIU4ICoMova0er8R2f3b3NGQa5ZLI=,chpotl,COMMIT_CODE,ovnstable,BUILDER
2024-10-01,2D5YRxufnDHKS+HeGRxq/fquJWda1owfPsxOQFcXAys=,qPolvi3HvTfiCsjolxaWWlcQ5Vd4drRNW6/6g5c+OKw=,zerotucks,COMMIT_CODE,oasisdex,BUILDER
2024-10-01,jSkXNfZHkUaisKcRyBIcJvY/LFgmxFoZMapmKzd3z8M=,dyO/4E5hwag3j3uDUekx/3xH/ia8foKMsj7OVFXjT4M=,mkflow27,COMMIT_CODE,balancer,BUILDER
2024-10-01,i/gSAlLU7P+FhIOzDQEk2+c5aOXKLmzAQILG8vqqJOE=,q/JcycNc3qW+rYX+ay7/y40CZvjm2tdjJi0SMzswkgo=,katamarinaki,COMMIT_CODE,lidofinance,BUILDER
2024-12-01,0bo+FpuyeDxXcG5AQW0QWClfmYYQ2G9yEnOqxofAKys=,eO+MLgkBLNw/oXkRziLzZ239Prk1XyrZLrIVL/0y1n0=,bbenligiray,COMMIT_CODE,api3dao,BUILDER
2024-12-01,ZULPOm38w6Kwc/Om0NCML9/MNUoOVoMzo1krXg0N62U=,6aOntbunReqLkHFBUhgV/WwklqScj8uua4v5rOUTTWg=,groninge01,COMMIT_CODE,beethovenxfi,BUILDER
2024-12-01,oi4zl2ydWVbAZWhnjbwNApnTmSk++LGqMoLt4LCYE4A=,ebFNS5xCdhOt3edIU4ICoMova0er8R2f3b3NGQa5ZLI=,chpotl,COMMIT_CODE,ovnstable,BUILDER
2025-02-01,sw8ehEEk8y0FK2GSDVnFLz7M9erX6RSQdSAgGDmiwEs=,7ypknkWpzbklEx5KB9NxCxMW4u0WBjAhqsMkSYdtzaM=,0xdenyo,COMMIT_CODE,lifinance,BUILDER
2025-02-01,hHje/yl10ng5XbAXgyeDEq3hxmOkjscMbS5XNqeAg7Q=,PZRELuv0MJTnFdQ2PJn4COSDuedGj7/01CsqW79yALo=,michalstruck,COMMIT_CODE,worldcoin,BUILDER
2025-02-01,jSkXNfZHkUaisKcRyBIcJvY/LFgmxFoZMapmKzd3z8M=,dyO/4E5hwag3j3uDUekx/3xH/ia8foKMsj7OVFXjT4M=,mkflow27,COMMIT_CODE,balancer,BUILDER
2024-04-01,+Yqnb1vNtZ7qeamha1KsaDhLsAIFFNR4ZVgM4svDOZ4=,AYSaKiExvSIOsc3YBKnDt+Sy9n5Vy/cDHE+kUuNkEDc=,georgeroman,COMMIT_CODE,reservoirprotocol,BUILDER
2024-04-01,R/brPbiaD8+ZOgc2k4NVBYT3oWYh50xHrkVT0zKFP94=,gW8C90tqDe137DxZUjLerZn9udYEIrsoE2PePP6UBfw=,joscelynfarr,COMMIT_CODE,jojoexchange,BUILDER
2024-04-01,xqFZnmI2Qr5irmgHzN6nM4iwNDS+8iz2XSoeLMSmAZA=,gW8C90tqDe137DxZUjLerZn9udYEIrsoE2PePP6UBfw=,joscelynfarr,COMMIT_CODE,jojoexchange,BUILDER
2024-02-01,R/brPbiaD8+ZOgc2k4NVBYT3oWYh50xHrkVT0zKFP94=,gW8C90tqDe137DxZUjLerZn9udYEIrsoE2PePP6UBfw=,joscelynfarr,COMMIT_CODE,jojoexchange,BUILDER
2024-02-01,LCI8TFIFGUudioEaZRR/WH6nLRppA/hazF5JKlZUil8=,86aunt2i9/hEC1wpjjD+8kfrAxNpdSQ942Gj8rIA0nw=,youssefea,COMMIT_CODE,superfluid-finance,BUILDER
2024-02-01,xqFZnmI2Qr5irmgHzN6nM4iwNDS+8iz2XSoeLMSmAZA=,gW8C90tqDe137DxZUjLerZn9udYEIrsoE2PePP6UBfw=,joscelynfarr,COMMIT_CODE,jojoexchange,BUILDER
2025-02-01,SIoNRfJjZLggEx5EQh0PpIOHxsUr1CAMkth1qolKAkk=,HpwNpyiua3FwRlO2kezCwjbTfl0HgnDrk8IORGG4Yxc=,franm91,COMMIT_CODE,exactly,BUILDER
2025-02-01,6E3DyJA6elKGNzeUnrVYN/T9kutfmbzXXNbOlvSfnZM=,4c3VzPjZhz0ZWzlfcmjsimgqXdqwJrZ6tpHYlqQcbRU=,rory660,COMMIT_CODE,lifinance,BUILDER
2025-02-01,Zy6ZHnI5FaGA6G9Pm0+DxqvFg3pcni2pcNqd6VPbsG8=,SE1kS38LCaT8N1pbvoux70heL7ctE2E4Kj4dW5lwInM=,calebbanister,COMMIT_CODE,stargate-protocol,BUILDER
2025-02-01,QHrsbGMY7lQbKqJp1TvLy5EcgLgkoHcQNxWVGjHtK7I=,GZokln9wJGJtB+c+ufsf7wRLWd5iDei5AYF0rAc40N4=,qftgtr,COMMIT_CODE,mesonfi,BUILDER
2024-05-01,k4/X1jJ9VBv/Ya4TvpIQ3aEWxdvfO6qstfODn2h2tIw=,ZDamAXavUngkxkqViBATDn6WpdRe8Tm3KCAsdJDgiLs=,zak3939,COMMIT_CODE,phi-labs-inc,DEVTOOL
2025-01-01,Zy6ZHnI5FaGA6G9Pm0+DxqvFg3pcni2pcNqd6VPbsG8=,SE1kS38LCaT8N1pbvoux70heL7ctE2E4Kj4dW5lwInM=,calebbanister,COMMIT_CODE,stargate-protocol,BUILDER
2025-01-01,QHrsbGMY7lQbKqJp1TvLy5EcgLgkoHcQNxWVGjHtK7I=,GZokln9wJGJtB+c+ufsf7wRLWd5iDei5AYF0rAc40N4=,qftgtr,COMMIT_CODE,mesonfi,BUILDER
2024-11-01,0bo+FpuyeDxXcG5AQW0QWClfmYYQ2G9yEnOqxofAKys=,5viubMyj2LNFeZzpnAuV3MMUFyEC7XnlLvfNvxPh22E=,bdrhn9,COMMIT_CODE,api3dao,BUILDER
2024-11-01,BvXTdDsg+jdxF9BynZy+IJejoLAolScBB2Sq78SsU20=,UjcyqKgfGj2975HnwMqFcnAdKw1S3K2dC7VaSUAD8GM=,jayeshbhole-rp,COMMIT_CODE,router-protocol,BUILDER
2024-01-01,xqFZnmI2Qr5irmgHzN6nM4iwNDS+8iz2XSoeLMSmAZA=,gW8C90tqDe137DxZUjLerZn9udYEIrsoE2PePP6UBfw=,joscelynfarr,COMMIT_CODE,jojoexchange,BUILDER
2024-01-01,kTkreG4cdDVfyYwAlEk1raV8V+oIiEpV/7qlX2wEgqo=,5viubMyj2LNFeZzpnAuV3MMUFyEC7XnlLvfNvxPh22E=,bdrhn9,COMMIT_CODE,api3dao,BUILDER
2024-01-01,aGpGH8qz3FmBNtMGV/yB4PSWzsO7SlVKvqR+vk3+7NE=,779DCLjhGnOtMVLVF/r0FdLlmRDx28JfjAtxk5a5WrE=,attente,COMMIT_CODE,0xsequence,BUILDER
2024-01-01,5JISU2Dd3upAAQxpI6eEKNuI/pWdKGu5Z36klLtZvXc=,GZokln9wJGJtB+c+ufsf7wRLWd5iDei5AYF0rAc40N4=,qftgtr,COMMIT_CODE,mesonfi,BUILDER
2024-04-01,oi4zl2ydWVbAZWhnjbwNApnTmSk++LGqMoLt4LCYE4A=,ebFNS5xCdhOt3edIU4ICoMova0er8R2f3b3NGQa5ZLI=,chpotl,COMMIT_CODE,ovnstable,BUILDER
2024-04-01,bT2YDJIjVtlPp1jGKrofRmJ/UaIFeUD1eq1J+jeAkbA=,n2sftmyOtUnes+hqpWct7Aje4jdA8L9928UHVdhKEws=,jankjr,COMMIT_CODE,reserve-protocol,BUILDER
2024-04-01,kqujZQziAKlmF1hZHKciuM4kcUp+XOn5Fo/d+VZMa2E=,7HFC+tCa33mDax6IDZmZSuyhvR013En1674NVPgcJJU=,welps,COMMIT_CODE,rainbow-me,BUILDER
2024-09-01,0bo+FpuyeDxXcG5AQW0QWClfmYYQ2G9yEnOqxofAKys=,5viubMyj2LNFeZzpnAuV3MMUFyEC7XnlLvfNvxPh22E=,bdrhn9,COMMIT_CODE,api3dao,BUILDER
2024-12-01,acLbg/o7PunNI4NUSzSz4p2w6cE9YT3WspWcziZEZcQ=,VomiDZuzVyf+do2Tsm9npeUkcTq4zuReAoQsz8VvaeM=,aditya520,COMMIT_CODE,pyth-network,BUILDER
2024-12-01,SIoNRfJjZLggEx5EQh0PpIOHxsUr1CAMkth1qolKAkk=,HpwNpyiua3FwRlO2kezCwjbTfl0HgnDrk8IORGG4Yxc=,franm91,COMMIT_CODE,exactly,BUILDER
2024-02-01,0bo+FpuyeDxXcG5AQW0QWClfmYYQ2G9yEnOqxofAKys=,eO+MLgkBLNw/oXkRziLzZ239Prk1XyrZLrIVL/0y1n0=,bbenligiray,COMMIT_CODE,api3dao,BUILDER
2025-01-01,vuedqCJwRwARzmDG+bSHbOkummnofzrBCh++iWR9YNs=,Rg5SeoLm0Ygkj2JrvQlkQ+oGDjLLfjn+nStS23dy+xw=,0xthrpw,COMMIT_CODE,ethereumfollowprotocol,BUILDER
2025-01-01,tBiN+Eeq26X4UzQDaRtU66VA9dmifq3qqnWtrZbwUIc=,ebFNS5xCdhOt3edIU4ICoMova0er8R2f3b3NGQa5ZLI=,chpotl,COMMIT_CODE,ovnstable,BUILDER
2025-01-01,i/gSAlLU7P+FhIOzDQEk2+c5aOXKLmzAQILG8vqqJOE=,q/JcycNc3qW+rYX+ay7/y40CZvjm2tdjJi0SMzswkgo=,katamarinaki,COMMIT_CODE,lidofinance,BUILDER
2025-01-01,ZULPOm38w6Kwc/Om0NCML9/MNUoOVoMzo1krXg0N62U=,6aOntbunReqLkHFBUhgV/WwklqScj8uua4v5rOUTTWg=,groninge01,COMMIT_CODE,beethovenxfi,BUILDER
2024-01-01,0bo+FpuyeDxXcG5AQW0QWClfmYYQ2G9yEnOqxofAKys=,eO+MLgkBLNw/oXkRziLzZ239Prk1XyrZLrIVL/0y1n0=,bbenligiray,COMMIT_CODE,api3dao,BUILDER
2024-03-01,aGpGH8qz3FmBNtMGV/yB4PSWzsO7SlVKvqR+vk3+7NE=,779DCLjhGnOtMVLVF/r0FdLlmRDx28JfjAtxk5a5WrE=,attente,COMMIT_CODE,0xsequence,BUILDER
2024-03-01,GIw4cdpV5Nt23oJZBcYq68JV5NTEbXHcX+yWnW62Z8o=,aEm5E3C+cNhRfiC6R5IU1BG8Q27Z4FCFilKtRQtxhGo=,manantank,COMMIT_CODE,thirdweb-dev,BUILDER
2024-06-01,kTkreG4cdDVfyYwAlEk1raV8V+oIiEpV/7qlX2wEgqo=,eO+MLgkBLNw/oXkRziLzZ239Prk1XyrZLrIVL/0y1n0=,bbenligiray,COMMIT_CODE,api3dao,BUILDER
2024-06-01,6E3DyJA6elKGNzeUnrVYN/T9kutfmbzXXNbOlvSfnZM=,7ypknkWpzbklEx5KB9NxCxMW4u0WBjAhqsMkSYdtzaM=,0xdenyo,COMMIT_CODE,lifinance,BUILDER
2024-06-01,v2QgByGF4okeRHMJmWN3tqZMxciee/qI2eeSPKK19gk=,ybuPLIXdZhXXPw4eMq6uaogkqMoq1xAhPhYLB/TOf20=,eguajardo,COMMIT_CODE,axelarnetwork,BUILDER
2024-06-01,ec9PEUQwIfXCq7fpDHA2JwxwoxTgF+8o62D67ixlTbM=,mUAHuluxGLlLpxPCtgNDXtNygIX0AvWdxWoD1FdufHI=,torreyatcitty,COMMIT_CODE,compound-finance,BUILDER
2024-06-01,2D5YRxufnDHKS+HeGRxq/fquJWda1owfPsxOQFcXAys=,qPolvi3HvTfiCsjolxaWWlcQ5Vd4drRNW6/6g5c+OKw=,zerotucks,COMMIT_CODE,oasisdex,BUILDER
2024-07-01,o+HSkDisJ4Me0rmZT0iLKjKyUD8JxouPc31pw3ti4P8=,xXgKYF3WXdydSm4rxc1l229XbqLVwDzdlLX1QcyMGNU=,trileyschwarz,COMMIT_CODE,layerzero-labs,BUILDER
2024-07-01,/48A4/LZsBf1ztk3blMoY9kPQjx8knNp/EabsEszQ4Y=,lSWSgb4XjPdRvCNEWYx+nPm0VIqN+SMGoXY4X+TljGU=,bruce-riley,COMMIT_CODE,wormhole-foundation,BUILDER
2024-07-01,aGpGH8qz3FmBNtMGV/yB4PSWzsO7SlVKvqR+vk3+7NE=,779DCLjhGnOtMVLVF/r0FdLlmRDx28JfjAtxk5a5WrE=,attente,COMMIT_CODE,0xsequence,BUILDER
2024-07-01,eid5gZ3mC0JHbMYg33dvcofcqwp2cvkhO3LZAt8fl7A=,jL7oiNUdxVmNEiRPhpxL1S8/KXliOJ1P7ct9T2jutzk=,noe-angle,COMMIT_CODE,angleprotocol,BUILDER
2024-07-01,dOKZpVgYpZmAJZ+f0bYZWqKGpkz25Klgk4ZjY/fdyAc=,NmA1wjW8Ha7Lgh8US4ieC9mCwcIFDlAzXUKNeW+7ltU=,nikitavr,COMMIT_CODE,metamask,BUILDER
2024-09-01,i/gSAlLU7P+FhIOzDQEk2+c5aOXKLmzAQILG8vqqJOE=,q/JcycNc3qW+rYX+ay7/y40CZvjm2tdjJi0SMzswkgo=,katamarinaki,COMMIT_CODE,lidofinance,BUILDER
2024-07-01,oi4zl2ydWVbAZWhnjbwNApnTmSk++LGqMoLt4LCYE4A=,ebFNS5xCdhOt3edIU4ICoMova0er8R2f3b3NGQa5ZLI=,chpotl,COMMIT_CODE,ovnstable,BUILDER
2024-10-01,acLbg/o7PunNI4NUSzSz4p2w6cE9YT3WspWcziZEZcQ=,VomiDZuzVyf+do2Tsm9npeUkcTq4zuReAoQsz8VvaeM=,aditya520,COMMIT_CODE,pyth-network,BUILDER
2024-10-01,0bo+FpuyeDxXcG5AQW0QWClfmYYQ2G9yEnOqxofAKys=,5viubMyj2LNFeZzpnAuV3MMUFyEC7XnlLvfNvxPh22E=,bdrhn9,COMMIT_CODE,api3dao,BUILDER
2024-10-01,eid5gZ3mC0JHbMYg33dvcofcqwp2cvkhO3LZAt8fl7A=,jL7oiNUdxVmNEiRPhpxL1S8/KXliOJ1P7ct9T2jutzk=,noe-angle,COMMIT_CODE,angleprotocol,BUILDER
2024-05-01,UC5tcNndmH8tCdnc342+GHveHm2UcUu0bRRWa1afnXw=,LADOXzShBqvQ/9wo/47JfwrgOsTMMM45lbm0vPr6+T4=,andreselizondo,COMMIT_CODE,0xproject,BUILDER
2024-05-01,QHrsbGMY7lQbKqJp1TvLy5EcgLgkoHcQNxWVGjHtK7I=,GZokln9wJGJtB+c+ufsf7wRLWd5iDei5AYF0rAc40N4=,qftgtr,COMMIT_CODE,mesonfi,BUILDER
2024-05-01,Hkw3vi9Mx7OBvoKuyZ8MPOA5ZBX3Aj4wukrveVBmkh8=,0RUCkvGE7M9rPQIK007w4KiA8jzsr8KjvvXsJh9twrg=,jiro-ono,COMMIT_CODE,sushiswap,BUILDER
2024-05-01,R/brPbiaD8+ZOgc2k4NVBYT3oWYh50xHrkVT0zKFP94=,gW8C90tqDe137DxZUjLerZn9udYEIrsoE2PePP6UBfw=,joscelynfarr,COMMIT_CODE,jojoexchange,BUILDER
2024-06-01,v9C8yfcPG3QTWruewgVAij9YK5/W6p+8H4kaTIllhjE=,0RUCkvGE7M9rPQIK007w4KiA8jzsr8KjvvXsJh9twrg=,jiro-ono,COMMIT_CODE,sushiswap,BUILDER
2024-06-01,Zy6ZHnI5FaGA6G9Pm0+DxqvFg3pcni2pcNqd6VPbsG8=,xXgKYF3WXdydSm4rxc1l229XbqLVwDzdlLX1QcyMGNU=,trileyschwarz,COMMIT_CODE,stargate-protocol,BUILDER
2024-06-01,aGpGH8qz3FmBNtMGV/yB4PSWzsO7SlVKvqR+vk3+7NE=,ER7Qk+ftClygvHkiYWp/p7UQDhDCmW1MCpmnpEgrFms=,moskalyk,COMMIT_CODE,0xsequence,BUILDER
2024-06-01,UC5tcNndmH8tCdnc342+GHveHm2UcUu0bRRWa1afnXw=,LADOXzShBqvQ/9wo/47JfwrgOsTMMM45lbm0vPr6+T4=,andreselizondo,COMMIT_CODE,0xproject,BUILDER
2024-06-01,QHrsbGMY7lQbKqJp1TvLy5EcgLgkoHcQNxWVGjHtK7I=,GZokln9wJGJtB+c+ufsf7wRLWd5iDei5AYF0rAc40N4=,qftgtr,COMMIT_CODE,mesonfi,BUILDER
2022-03-01,PyhUZNx6BtNb32p2YMEx2h6WrGOesDqk/rV1nuWAE3I=,ZDamAXavUngkxkqViBATDn6WpdRe8Tm3KCAsdJDgiLs=,zak3939,STARRED,nomicfoundation,DEVTOOL
2025-02-01,GBDBcSL2nC00cLNZUVgyL7iDkWD77CD5pAaaIicKjng=,HkG4KiODiqzCdHnkEHJuJAKcqbgC8F0ajhn1rCvpw3Q=,zouguangxian,STARRED,libp2p,DEVTOOL
2023-07-01,NUNIif0CyFRWtevD3H4E7XHxNsk5usAT4yAwLX979E4=,ER7Qk+ftClygvHkiYWp/p7UQDhDCmW1MCpmnpEgrFms=,moskalyk,STARRED,hats-protocol,DEVTOOL
2023-03-01,GIw4cdpV5Nt23oJZBcYq68JV5NTEbXHcX+yWnW62Z8o=,aEm5E3C+cNhRfiC6R5IU1BG8Q27Z4FCFilKtRQtxhGo=,manantank,COMMIT_CODE,thirdweb-dev,BUILDER
2019-07-01,VX361jrBrvz2/vC9Ms9xPzOAkPO5CJLOs4FSPmjKFHs=,HkG4KiODiqzCdHnkEHJuJAKcqbgC8F0ajhn1rCvpw3Q=,zouguangxian,STARRED,libp2p,DEVTOOL
2023-02-01,DIzubrsn/a/8kmeZ2iZY7KzKEcR2CvfHkg9WQZ0rkeA=,HkG4KiODiqzCdHnkEHJuJAKcqbgC8F0ajhn1rCvpw3Q=,zouguangxian,ISSUE_COMMENT,nomicfoundation,DEVTOOL
2023-06-01,jD1XHm/vOqe4VURVumfnsrgIOnwlL4eTm/2Lox+UqCI=,VomiDZuzVyf+do2Tsm9npeUkcTq4zuReAoQsz8VvaeM=,aditya520,STARRED,gnsps,DEVTOOL
2024-01-01,Ckisx4Wdj90qxb5+C5EoZhjiNPZKOQ/zjfj6Qx666gU=,6aOntbunReqLkHFBUhgV/WwklqScj8uua4v5rOUTTWg=,groninge01,ISSUE_COMMENT,rotki,DEVTOOL
2025-02-01,GIw4cdpV5Nt23oJZBcYq68JV5NTEbXHcX+yWnW62Z8o=,F4eD4LBV4/B28BBEeuKo921JhNzkPZkPDiUGt0UY1MY=,saminacodes,PULL_REQUEST_OPENED,thirdweb-dev,DEVTOOL
2021-12-01,JEGKohqd4SMdF2XsPQx53SuYckF5GP2RrdX9vLzovBk=,NmA1wjW8Ha7Lgh8US4ieC9mCwcIFDlAzXUKNeW+7ltU=,nikitavr,STARRED,wighawag,DEVTOOL
2024-07-01,iFwvhinW6hRuD/1dIGR7QqYwJTFdfgyLFhWW5Lhp/j4=,F4eD4LBV4/B28BBEeuKo921JhNzkPZkPDiUGt0UY1MY=,saminacodes,FORKED,wevm,DEVTOOL
2024-11-01,GIw4cdpV5Nt23oJZBcYq68JV5NTEbXHcX+yWnW62Z8o=,F4eD4LBV4/B28BBEeuKo921JhNzkPZkPDiUGt0UY1MY=,saminacodes,ISSUE_COMMENT,thirdweb-dev,DEVTOOL
2024-12-01,iFwvhinW6hRuD/1dIGR7QqYwJTFdfgyLFhWW5Lhp/j4=,6aOntbunReqLkHFBUhgV/WwklqScj8uua4v5rOUTTWg=,groninge01,PULL_REQUEST_OPENED,wevm,DEVTOOL
2023-11-01,6E3DyJA6elKGNzeUnrVYN/T9kutfmbzXXNbOlvSfnZM=,7ypknkWpzbklEx5KB9NxCxMW4u0WBjAhqsMkSYdtzaM=,0xdenyo,COMMIT_CODE,lifinance,BUILDER
2023-10-01,3wFigwcmPNgtA8Dxu+dYr72HKTMBG6y+TO2AXGevogQ=,HkG4KiODiqzCdHnkEHJuJAKcqbgC8F0ajhn1rCvpw3Q=,zouguangxian,FORKED,protofire,DEVTOOL
2024-08-01,TbN34ObgR9NMlnD59Do7k4jhs4yKMWPTYYyWXkfut9A=,ZDamAXavUngkxkqViBATDn6WpdRe8Tm3KCAsdJDgiLs=,zak3939,STARRED,ponder-sh,DEVTOOL
2018-05-01,Mylac7zN09sIQPylJhPaW3JOnN6s9+XQn+GN4OTpPtw=,779DCLjhGnOtMVLVF/r0FdLlmRDx28JfjAtxk5a5WrE=,attente,STARRED,gnsps,DEVTOOL
2023-08-01,XnDkeCj+BIXcgu136Pn/CS8anzzJmjwM5NKjSNwugl0=,VomiDZuzVyf+do2Tsm9npeUkcTq4zuReAoQsz8VvaeM=,aditya520,STARRED,shazow,DEVTOOL
2023-05-01,PyhUZNx6BtNb32p2YMEx2h6WrGOesDqk/rV1nuWAE3I=,gW8C90tqDe137DxZUjLerZn9udYEIrsoE2PePP6UBfw=,joscelynfarr,ISSUE_COMMENT,nomicfoundation,DEVTOOL
2024-05-01,vN8m6FeWoAE7kgaqLbCsctIher0E1VKE4ZGyGKlHmzI=,ZDamAXavUngkxkqViBATDn6WpdRe8Tm3KCAsdJDgiLs=,zak3939,STARRED,cyfrin,DEVTOOL
2018-10-01,OhSYsbVtaKOxdKm1wJ5WpNfFwiQtMhvVqx11g04Dj6s=,779DCLjhGnOtMVLVF/r0FdLlmRDx28JfjAtxk5a5WrE=,attente,PULL_REQUEST_OPENED,ethers-io,DEVTOOL
2023-10-01,NGbZU3ScsbMUnmgUnRJvqBXFPRljZDbDYozQSJw1Vh0=,HkG4KiODiqzCdHnkEHJuJAKcqbgC8F0ajhn1rCvpw3Q=,zouguangxian,ISSUE_COMMENT,protofire,DEVTOOL
2021-03-01,pWWuH3gakRMD2Pa5XUMj/2qGhtbUdS2gKWKseGJpqtE=,AYSaKiExvSIOsc3YBKnDt+Sy9n5Vy/cDHE+kUuNkEDc=,georgeroman,FORKED,ethereum,DEVTOOL
2018-03-01,OhSYsbVtaKOxdKm1wJ5WpNfFwiQtMhvVqx11g04Dj6s=,779DCLjhGnOtMVLVF/r0FdLlmRDx28JfjAtxk5a5WrE=,attente,ISSUE_COMMENT,ethers-io,DEVTOOL
2018-03-01,E5usljx7n+jlIk9QsYETSlyKz0rdIo9jeCFUzDrO3Qk=,779DCLjhGnOtMVLVF/r0FdLlmRDx28JfjAtxk5a5WrE=,attente,ISSUE_COMMENT,ethers-io,DEVTOOL
2018-12-01,kcCUcZfHQ+B2UtFQXv2E24ifkMGBqKW5j6C5eBmlg60=,HkG4KiODiqzCdHnkEHJuJAKcqbgC8F0ajhn1rCvpw3Q=,zouguangxian,STARRED,ethereum,DEVTOOL
2024-03-01,sphWttmsHeZdYZ/tzjYPMpehqyy4ixN8QWzNDY84p1A=,HkG4KiODiqzCdHnkEHJuJAKcqbgC8F0ajhn1rCvpw3Q=,zouguangxian,STARRED,vectorized,DEVTOOL
2024-10-01,GIw4cdpV5Nt23oJZBcYq68JV5NTEbXHcX+yWnW62Z8o=,F4eD4LBV4/B28BBEeuKo921JhNzkPZkPDiUGt0UY1MY=,saminacodes,PULL_REQUEST_OPENED,thirdweb-dev,DEVTOOL
2024-02-01,iFwvhinW6hRuD/1dIGR7QqYwJTFdfgyLFhWW5Lhp/j4=,HpwNpyiua3FwRlO2kezCwjbTfl0HgnDrk8IORGG4Yxc=,franm91,PULL_REQUEST_OPENED,wevm,DEVTOOL
2023-09-01,GIw4cdpV5Nt23oJZBcYq68JV5NTEbXHcX+yWnW62Z8o=,aEm5E3C+cNhRfiC6R5IU1BG8Q27Z4FCFilKtRQtxhGo=,manantank,COMMIT_CODE,thirdweb-dev,BUILDER
2023-04-01,E5usljx7n+jlIk9QsYETSlyKz0rdIo9jeCFUzDrO3Qk=,HkG4KiODiqzCdHnkEHJuJAKcqbgC8F0ajhn1rCvpw3Q=,zouguangxian,STARRED,ethers-io,DEVTOOL
2024-02-01,dOKZpVgYpZmAJZ+f0bYZWqKGpkz25Klgk4ZjY/fdyAc=,BliVsFyGSEf8+6lWk/YkDMctMr3b/8lzioKMjcX7Hfk=,alainncls,COMMIT_CODE,metamask,BUILDER
2024-02-01,iOfFhoUyVo3E06Q1rH0JA6xoj/6XDj+7JQsnopmyhHQ=,iU1y/kSH0lG70GpzxKEkp61f4xNE28bPqMMJcr5xqzg=,vgabriel45,COMMIT_CODE,bcnmy,BUILDER
2024-06-01,Y9rXNLJ/h4thc8N6RaRQEp6qaOyGsTOF8UV+xttzzK4=,RaHDKU/F7l5OGzWlDYq7yvTe8goyPC99XncJMWB1Z4c=,zumzoom,COMMIT_CODE,1inch,BUILDER
2024-07-01,SknvJ1fKqsEjRQTERy44BdTmY67lcFa3Yg9AHT5MwxQ=,XA0qHOIDUpGXaJz2PrtZ5YF8EkdaNSo7KOdkpqBN8yM=,cphilo,COMMIT_CODE,woonetwork,BUILDER
2024-07-01,L1FGc2AIMWcbDulPkpgzndWnljElZEAxxr+jPOdn0WQ=,YyVbPIgrDYfIiVb4aSxLbI7yFRoio2r3jevIR7njTyY=,davidvuong,COMMIT_CODE,synthetixio,BUILDER
2024-07-01,oSD0LKbjJGzhzGmFtIPwPVNjbpM+H0nYDjLqoqi1dFs=,2FIK7J716vIRQEP1xCUdtd2te8wKj+LJiCMdxia1qpA=,babkenmes,COMMIT_CODE,layerswap,BUILDER
2024-07-01,TsV9kZbHU7k/zigTlg8d7fFUcJ8Kn8YkaluyCauxUtM=,NtksEkkjqXLX9/awKB5zELoBRNRYedl7f0OZ7cREcqw=,tiendn,COMMIT_CODE,hyperlane-xyz,BUILDER
2024-02-01,pWEQHj4IsxU8lx2EDLJpphYaGAvw/yRps3vgTbVCXjQ=,qUUDgLDPwomfOwKDPFMy9IUDFGohd6icP9nNrJ5Dtpo=,marktoda,COMMIT_CODE,uniswap,BUILDER
2024-02-01,dOKZpVgYpZmAJZ+f0bYZWqKGpkz25Klgk4ZjY/fdyAc=,3ohSu6mmPFKkHLUdlt1bS0J2Jh7Od7e/eJSn/RNWTKI=,belfordz,COMMIT_CODE,metamask,BUILDER
2024-09-01,YK2lvzF7UzCPd3j5zI0nxCi5/4hs50U7VusGwfq9IEE=,1iVCmwW2eX7VY9xiyzXSgQxbCIMD6tEDHSJjwjWYqVY=,piekczyk,COMMIT_CODE,oasisdex,BUILDER
